id,text,label,explanation
5736,"il mio cane mi ha ficcato la lingua in bocca, io l'ho sempre detto che è lesbica palese",0,
5737,@user_abc @user_abcde Perché lei le danno ancore credito a scrivere queste cagate ? A vero lei tifa per busone bestemmie e canne #berizzivic,1,"Il tweet contiene odio omotransfobico perché utilizza il termine dispregiativo ""busone"" per riferirsi a una persona presumibilmente omosessuale, e lo associa a elementi negativi come ""bestemmie e canne""."
5738,"@user_abcdefghij Vostra Luminescenza, non è che Le sembra si caghino sotto, invece ci stanno solo scompisciando di fronte alle arcobaleniche cagate di cui blatera?",0,
5739,Madonna non posso più neanche dare del ricchione a Yeonjun in pace che vengono a cagarmi il cazzo twt non è reale,1,"Il tweet contiene odio omotransfobico perché utilizza l'insulto ""ricchione"" in modo dispregiativo."
5740,"@user_abc in fondo, quando andavo a scuola, si usava frocio e culattone per offendere. Personalmente cerco di stare attento a questo aspetto linguistico della faccenda",0,
5741,"Giusto, contando che da voi separatiste sono stata chiamata succhiacazzi e lecca palle per il solo fatto di essere bi e non separatista, ancelle è il male minore. È comunque un termine del piffero che usate per sentirvi migliori quando nella realtà dei fatti siete marce dentro [URL]",0,
5742,@user_abcdefghi ma sei rotto in culo tu che cazzo significa,0,
5743,"il fatto che la scena della scrivania sia stata cancellata dal trailer di gap è assurdo, certo va benissimo quando due u0mini sc0pano perché così li possono fet1cizzare ma non sia mai che sia accennato che alle lesbiche piace fare sesso perché le donne sono caste e pure ovvio",0,
5744,"@user_abcdef @user_abcdefgh Aggiungere che è un culattone, altrimenti non lo conoscerebbe nessuno.",1,"Il tweet contiene odio omotransfobico perché utilizza il termine ""culattone"" in modo dispregiativo."
5745,Napoli culla dei femminielli [URL],0,
5746,@user_abcdefgh Vanto il titolo onorifico di zia frocia mica per nulla infatti! Ahaha 🤭🐈💚,0,
5747,"CULATTONE LESBICA ,SAPETE QUAL E' LA PERCENTUALE,SOLTANTO DI IMPOTENTI IN ITALIA? IL 13 PER CENTO ..DATO IN DIFETTO CHIARAMENTE ..NON TUTTI SONO DISPOSTI A DICHIARARE LA DISFUNZIONE.PER NON PARLARE DELL'OMOSESSUALITA'.DA BRIVIDI.",1,"Il tweet contiene odio omotransfobico perché utilizza termini dispregiativi come ""culattone"" e ""lesbica"" e li associa implicitamente a disfunzioni e dati negativi, insinuando un'inferiorità o un problema legato all'omosessualità."
5748,"@user_abcde Se è sistemico lo decidi tu? Sai, in quanto Leghista, cosa mi viene rivolto quasi quotidianamente? ""Antropologicamente diverso"" detto nei miei confronti e meno grave di ""checca"" dato a un omosessuale?",0,
5749,"@user_abcdefghij @user_abcde @user_abcde Complimenti per la cultura, la proprietà di linguaggio e il pelo sul petto!! Grande femminiello 🤗🤗🙉🙉",0,
5750,"@user_abcdefghij @user_abcdefg @user_abcde Resterai sempre ciò che sei, uno che ogni volta che vince fa del tutto per eliminare er bucio de culo che ha subito cambiando pure data da 25 maggio a 26 maggio perché sei e resterai quello a cui ho rotto il culo in eterno!ah era la lazietta de Lotito co i capitani in campo 🎪 [URL]",0,
5751,"La gretina non si sente ha ricevuto istruzioni ben precise dai Soros i Rotschild, ( meglio rottinculo) mainstream, quello di stare tranquilla tanto il dovuto gli verrà corrisposto comunque ai genitori su conte corrente con lo stesso IBAN fornito a suo tempo. [URL]",0,
5752,RT @user_abcde @user_abcdefg sto culattone parrucchinato prendera’ sicuramente il vaiolo delle scimmie con tutti i cazzi che prende,1,"Il tweet contiene odio omotransfobico perché utilizza il termine ""culattone"" in modo dispregiativo e lo associa al rischio di contrarre una malattia, insinuando una connessione negativa e offensiva tra l'orientamento sessuale e la salute."
5753,"@user_abcd Non vuoi che ti caghino il cazzo, ma perché lo rompi a noi ?",0,
5754,@user_abcd Speriamo si caghino addosso very soon,0,
5755,"@user_abcdefgh Io non ho capito perché se uno ti da del ricchione va in galera ,mentre se tu dai dell “idiota / sterco equino vestito da pagliaccio” ad un parlamentare è tutto regolare ,, paese strano questo e pensa che a me salvini sta anche sulle palle",1,"Il tweet contiene odio omotransfobico perché utilizza il termine ""ricchione"" in modo dispregiativo."
5756,"La giornata è iniziata con il vicino che mi ha fatto tanti complimenti, ha detto che mi stima ma poi ha concluso dicendo: “peccato solo che sei ricchione, ma effettivamente un difetto dovevi averlo”. In compenso mia zia gli ha lanciato una pantofola in faccia",1,"Il tweet contiene odio omotransfobico perché utilizza l'appellativo dispregiativo ""ricchione"" e lo considera un ""difetto""."
5757,METTETE LIKE SE ANCHE VOI AVETE AVUTO UNA CONVERSAZIONE COSI !!!!!!! leiAmore sono a casa da sola ... luiFortnite leiOddio......sempre a quello pensi non stessi con me penserei che sei culattone . luiCulattone a chi . sto arrivando leiMado amore come ti stuzzico sempre 💁‍♀️,1,"Il tweet contiene odio omotransfobico perché usa il termine ""culattone"" in modo dispregiativo, insinuando che giocare troppo a Fortnite implichi omosessualità e usando il termine come insulto."
5758,"@user_abcd Mah, mi sembra una cavolata. Napoli, ha una cultura millenaria che riguarda il ruolo nella società dei femminielli.",0,
5759,Raga ho le labbra da pompinaro bah.,0,
5760,@user_abcd Bocchinaro Castellane è il primo gatekeeper tra chi si è opposto al GP riconducendolo nell'alveo del potere che lo maltratta.,0,
5761,@user_abcdefgh @user_abcde @user_abcdefgh Quindi sessualizzi le donne lesbiche. Sempre peggio.,0,
5762,La mia parte frocia nella prima pic non ha potuto non notare un piccolissimo ma proprio mini dettaglio scusatemi [URL],0,
5763,non maya hawke di nuovo a fare la lesbica su netflix,0,
5764,"La moralità dell'omosessualità mercenaria e cliente è qualcosa che mi sforzo di capire senza riuscirvi. Qui si passa da Catone il Censore a Culattone il Cessore, con una scioltezza degna della miopia ideologica più sfrenata. Se vuoi fare il Censore, devi dare l'esempio",1,"Il tweet contiene odio omotransfobico perché utilizza il termine dispregiativo ""culattone"" in riferimento all'omosessualità, esprimendo un giudizio negativo e moralistico."
5765,"Non so' se siete anche voi d'accordo che senza quel 95% di donnine e femminielli assunte/i ""LASSU'"",la nostra amata Nazione Italia, non sarebbe ridotta come è attualmente e da almeno 35 anni. Senza le donnine a far il lavoro sporco i farabutti si sarebbero esposti a molti rischi! [URL]",1,"Il tweet contiene odio omotransfobico perché utilizza il termine dispregiativo ""femminielli"" in un contesto negativo per criticare la situazione del paese, insinuando che persone LGBTQIA+ siano responsabili di problemi nazionali."
5766,@user_abcdef Forse è troppo chiara la situazione TRANNE a Gerry che si fa i travioni in A1 e sta bene nel suo,1,"Il tweet contiene odio omotransfobico perché utilizza il termine ""travioni"" in modo dispregiativo, implicando un giudizio negativo nei confronti di chi si prostituisce e veicolando un'immagine stereotipata e offensiva."
5767,spero fujimoto ci droppi un'altra lesbica con un harem perché una non mi è bastata,0,
5768,"@user_abcdefg Insomma,uno che si accompagna a una checca dichiarata,a me tanto uomo non sembra",1,"Il tweet contiene odio omotransfobico perché utilizza il termine dispregiativo ""checca"" per sminuire e mettere in dubbio la virilità di una persona in base alla sua associazione con una persona LGBTQIA+."
5769,"@user_abc Per carità. Camicia bianca di lino è da pappone o zarro in Riviera, blue scuro da guardia giurata, total black va bene solo se sei dark o metallaro se no ti credi Steve Jobs, accessori com parsimonia se no è da checca.😆😉",1,"Il tweet contiene odio omotransfobico perché utilizza il termine ""checca"" in modo dispregiativo per indicare un uomo che, secondo il parlante, si veste in modo eccessivamente attento all'apparenza."
5770,mio padre purtroppo è rotto in culo and now i have to fear for my life,0,
5771,"@user_abcde Trovo fantastico come questi santoni new age, tutti pace-amore-fratellanza-approccio zen, alla prima critica (giustificatissima), si caghino in mano e si chiudano a riccio",0,
5772,you know what sto ufficio di merda mi ha rotto le palle abbastanza in questi giorni mi sono rotta il culo perché c’è stata la responsabile e collega alcolizzata sta andando ad alcolizzarsi io quasi quasi mi guardo lo skz code,0,
5773,"@user_ A Zorzi culattone di merda ......ti va bene che non ti incontro per strada ,ti sputerei in faccia merdaaaa",1,"Il tweet contiene odio omotransfobico perché utilizza l'appellativo ""culattone di merda"" in modo dispregiativo e minaccioso."
5774,"@user_abcdef @user_abcdefgh Sei sicuro? Per me il PSG molla Ruiz e gliene da 10 di milioni o lo stesso United. Dybala ha voluto rimanere in Italia, età differenti, veniva da una stagione sempre rotto. Le pezze al culo le abbiamo solo in Italia e al Barcellona.",0,
5775,"@user_a @user_abcdefghij L’unica cosa che siete riusciti a fare sono i danni che avete causato con la vostra incapacità. Per il resto, come dimostrano i fatti, il culo ve lo ha rotto quel fenomeno di Conte. Mi pare che vi sia pure piaciuto, in fondo.",0,
5776,Conte rimane una checca isterica.,1,"Il tweet contiene odio omotransfobico perché utilizza il termine ""checca"", un insulto omofobico, per denigrare Conte, associandolo a caratteristiche stereotipicamente attribuite in modo dispregiativo alle persone omosessuali."
5777,@user_abcdefgh Questi hanno tutta la mia stima perché hanno fatto il culo ai nazi rottinculo di Azov. Per i quali le nullità in servizio permanente come Gramellini trovavano le giustificazioni tipiche della merda che elargiscono con cura maniacale. Attaccati fortissimo al caxxo! Per l'eternità! [URL],0,
5778,"Conte è permaloso,astioso e si sente vittima di insopportabili umiliazioni da parte di DRAGHI. Insomma, la solita checca isterica.",1,"Il tweet contiene odio omotransfobico perché utilizza il termine ""checca isterica"" in modo dispregiativo per insultare Conte, associando un tratto stereotipicamente considerato femminile e omosessuale a connotati negativi come permalosità e vittimismo."
5779,@user_abcdefghi devo girare con la mia bandiera frocia non ho tempo,0,
5780,@user_ le lesbiche amano tu. forse tu non sei veramente una lesbica 🤨🤨🤨,0,
5781,"Conte sta scalando velocemente la classifica dei peggiori. Non fa neanche ridere, è stizzoso, una vera checca isterica.",1,"Il tweet contiene odio omotransfobico perché utilizza il termine ""checca"" in modo dispregiativo per denigrare Conte, associandolo a stereotipi negativi legati all'omosessualità."
5782,@user_abc @user_abcde cazzo ridi che hai una lesbica come punta,1,"Il tweet contiene odio omotransfobico perché utilizza il termine ""lesbica"" in modo dispregiativo e offensivo, implicando che avere una persona lesbica in una certa posizione sia motivo di derisione."
5783,"@user_ab Mi presento, son l’orsetto ricchione, e come avrai capito, adesso t’inculo",1,"Il tweet contiene odio omotransfobico perché utilizza l'appellativo ""ricchione"" in modo aggressivo e minaccioso, associandolo a un atto violento e degradante."
5784,@user_abc Non fumo neanche le sigarette rotto in culo che cazzo vuoi che non esci dal tuo paesino di 500 abitanti da 6 anni,0,
5785,"@user_abcdef Checca Pocchia, Luca Pucchione, Checca Catone e Erminio Ottone i 4 cavalieri che il mondo merita",1,"Il tweet contiene odio omotransfobico perché utilizza il termine ""checca"", appellativo dispregiativo nei confronti di persone omosessuali, in un contesto che implica una derisione dei soggetti nominati."
5786,@user_abcdef Molte teste imbiancate in pensione 😃non vedo altro. D'altronde ognuno fa quello che può con i neuroni che ha 🤭🤭🤭. #bucaiolo,0,
5787,si dice che prima di registrare questa nello studio megan abbia gridato questa è per i femminielli e i culattoni [URL],1,"Il tweet contiene odio omotransfobico perché usa il termine ""culattoni"", che è un termine dispregiativo nei confronti degli omosessuali."
5788,"#RT @user_abcdefgh Da bevanda imperiale a trend dell'estate rovente. ""Gratta, gratta Checca”: così un marito dell’antica Roma chiedeva alla propria moglie di grattare la “checca”, cioè un blocco di ghiaccio, per preparare la famosa grattachecca. #ANSA [URL]",1,"Il tweet contiene odio omotransfobico perché, benché riporti un aneddoto storico, utilizza il termine ""checca"" in un contesto che lo ripropone all'attenzione del pubblico. Anche se l'intento potrebbe essere informativo, il termine è fortemente dispregiativo e il suo utilizzo, anche in citazione, contribuisce a perpetuarne la connotazione negativa."
5789,Amo ringrazia dio che sta serie se la caghino in 4 perché uscirebbero le fan di brooke e dei brucas e poi ti devi solo dare fuoco per non leggere le boiate che potrebbero scrivere su PS [URL],0,
5790,@user_abcdefghij @user_abcdefghi Credo che improta diventerà presto il femminiello del neoparlamento 🤣,1,"Il tweet contiene odio omotransfobico perché utilizza il termine ""femminiello"" in modo dispregiativo e derisorio nei confronti di una persona."
5791,"@user_abcdefgh @user_abcd @user_abcdefgh sei una carogna, che i pipistrelli di Whan di caghino sulla pelata!",0,
5792,"A Salerno, un padre - se così possiamo - ha accoltellato sua figlia e la sua compagna. La loro colpa: essere lesbiche e stare assieme. Amarsi come colpa, libertà come reato: la nostra esistenza è una condanna. E la nostra vita è nelle mani di chi non ci considera vita degna.",0,
5793,io mi domando se davvero dal vivo voi andreste da una donna lesbica a dirle tutte le puttanate che scrivete qua su twitter nella comodità della vostra casuccia sotto le copertine dove nessuno può toccarvi,0,
5794,"Ho aperto il profilo sicuro del fatto che fosse di Milano, e infatti Lombardia ma non solo, è anche un succhiacazzi degli ebrei [URL]",0,
5795,@user_abcdefghi @user_abcdef Tu sei parte neutrale come Rocco Siffredi è culattone,1,"Il tweet contiene odio omotransfobico perché utilizza il termine ""culattone"" in riferimento a Rocco Siffredi, insinuando che la sua presunta omosessualità comprometta la sua neutralità e con accezione dispregiativa."
5796,@user_abcdefghi Buon Campionato ricchione Andiamo [URL],1,"Il tweet contiene odio omotransfobico perché usa l'appellativo ""ricchione"" in modo offensivo."
5797,"@user_abcdefgh Quanto sei patetico. Parli di buco, ma non sarai mica un bucaiolo?",1,"Il tweet contiene odio omotransfobico perché utilizza il termine ""bucaiolo"" in modo dispregiativo, insinuando un'associazione negativa e umiliante basata sull'orientamento sessuale percepito del destinatario."
5798,"@user_abcdefgh È sicuro che tutte le 300k di interazioni siano di consenso? Nessuno che la mandi,A FARE IN CULO E CHE LE AUSPICHI LA GALERA soprattutto in merito alle sue dichiarazioni sulla cura del covid con l'aspirina dopo che per anni ci ha rotto i maroni con tachipirina e vigile attesa?",0,
5799,@user_abcdefgh Praticamente è sia figlio che fratello di un culattone 'sto poro bimbo? Fortunello...,1,"Il tweet contiene odio omotransfobico perché usa il termine dispregiativo ""culattone"" per riferirsi a persone omosessuali."
5800,@user_abcdefghij @user_abcdefghi @user_abcdefghi @user_abcdefghi @user_abcde Ma non lo capisci che gli fai una cortesia femminiello ? 😂,1,"Il tweet contiene odio omotransfobico perché utilizza il termine dispregiativo ""femminiello"" in tono derisorio nei confronti della persona a cui si rivolge."
5801,io le lesbiche della mia città le odio,1,"Il tweet contiene odio omotransfobico perché l'espressione ""io le lesbiche della mia città le odio"" esprime un sentimento di odio verso un gruppo specifico di persone in base al loro orientamento sessuale."
5802,"@user_abcdef Guarda che se uno è ricchione non è che non sa spaccarti la faccia, coglione. Ringrazia che stai dietro a un telefono, omofobo di merda.",1,"Il tweet contiene odio omotransfobico perché utilizza termini dispregiativi come ""ricchione"" e ""omofobo di merda"" in un contesto aggressivo e minaccioso."
5803,@user_abcdefghij Praticamente la descrizione di un culattone lol,1,"Il tweet contiene odio omotransfobico perché il termine ""culattone"" è un termine dispregiativo usato per offendere persone omosessuali."
5804,"@user_abcde @user_abcd Guarda che a gay e lesbiche l'apparato riproduttivo funziona perfettamente quindi possono procreare, tranquillo. Non è che quando una persona è gay allora è sterile 😂",0,
5805,"@user_abcd Sono cresciuta in Bahamas il partner di bridge di mio padre era una checca spaventosa. Avevamo ad ogni party casa piena di gay. Erano tranquilli, ben educati e divertenti. Per lo più inglesi. Con un paio di loro sono anche andata in discoteca. Nessuno si sognava di discriminarli%",1,"Il tweet contiene odio omotransfobico perché utilizza il termine ""checca"" in modo dispregiativo, nonostante il resto del messaggio abbia un tono apparentemente positivo. L'uso di questo termine è offensivo e contribuisce a perpetuare stereotipi negativi."
5806,"E per tutti gli altri campi che non sono dominati da un unico genere, alle elezioni non dovremmo andare a votare perché nessuno di noi è oggettivo: gli uomini che votano la meloni sicuramente lo fanno perché sono attratti da lei e così per le donne lesbiche #boycottelezioni",0,
5807,"@user_abcdef Poi quando hai voglia ci spieghi che cazzo è successo, qui abbiamo minacciato Twitter è quel rottinculo di Musk 😎",0,
5808,"@user_abcdefgh @user_abcdef @user_abcdefgh @user_abcdef Manco disse ""preferisco la campagna alla citta"" che vabbe, contestabile ma ci può stare, ma proprio andare al ""no, tu povero ignorante succhiacazzi, le città fan tutte cagare"" America moment lmao",0,
5809,eh ma le nonbinary lesbians invalidano le vere lesbiche😟😟 mariapia sei lesbica ? no ? e allora stai zitta e levati dal cazzo .,0,
5810,"@user_abcdef @user_abcdefghij @user_abcd “Mamma schiavona”,la Madonna nera,colei che tutto comprende e tutto perdona,protettrice dei “femminielli “ e di tutti i diversi. Vi è un importante santuario a Montevergine. Vi prego,raccontatemi la storia che l’Italia è un paese omofobo.",0,
5811,@user_a Ha detto che questa è una chan’s room nella vera chan’s room il ricchione,1,"Il tweet contiene odio omotransfobico perché utilizza l'appellativo ""ricchione"" in modo dispregiativo."
5812,sì pro pro zio culattone non si dice più vecchio di merda,1,"Il tweet contiene odio omotransfobico perché utilizza l'appellativo ""culattone"", che è un termine dispregiativo e offensivo nei confronti degli omosessuali."
5813,@user_abcdefghij Un'altro CULATTONE d'alto bordo che non capisce un CAZZO!!,1,"Il tweet contiene odio omotransfobico perché utilizza il termine ""culattone"", un insulto omofobico, per denigrare una persona."
5814,spiegazione della vita di jun wu non ci interessa di sto rotto in culo schippiamo,0,
5815,"@user_abcdefg I gay e le lesbiche non possono fare figli, siete voi che dovete capirlo, non noi. Le coppie omosessuali non fanno figli. Punto",0,
5816,@user_abcd @user_abcdefghi basta che non fa il femmenello per me può fare quello che vuole,1,"Il tweet contiene odio omotransfobico perché usa il termine dispregiativo ""femmenello""."
5817,@user_abcdefghij Questo CULATTONE SOPRAVVALUTATO non ne azzecca mezza!!,1,"Il tweet contiene odio omotransfobico perché utilizza l'appellativo ""culattone"" in modo dispregiativo."
5818,comunque siamo 5 froci in una piccola macchi a diretti verso una serata frocia,0,
5819,"@user_abcdefgh @user_abcdef Cazzo me ne, io almeno resto in piedi quel femminiello argentino si fa due mesi al Giovanni XXIII",1,"Il tweet contiene odio omotransfobico perché utilizza il termine dispregiativo ""femminiello"" per insultare una persona."
5820,"Ecco un classico dei comunisti, fare il culattone col culo degli altri #Speranzaingalera #speranzaassassino [URL]",1,"Il tweet contiene odio omotransfobico perché utilizza il termine ""culattone"" in modo dispregiativo e offensivo, associandolo a un comportamento negativo e attribuendolo a un gruppo politico, alimentando stereotipi e pregiudizi."
5821,@user_abcd Quindi attualmente hai una voce da travione piacentino ?,1,"Il tweet contiene odio omotransfobico perché utilizza il termine ""travione"" in modo dispregiativo e insinuante per descrivere la voce di qualcuno, denigrando le persone transgender."
5822,"@user_abcd @user_abcde @user_abcde Io no, ma lui essendo urologo si. E tu essendo culattone pure",1,"Il tweet contiene odio omotransfobico perché utilizza il termine ""culattone"" in modo dispregiativo e offensivo."
5823,@user_ab io il white mage esausto o il dragoon main lesbica vita reale?? lmao,0,
5824,@user_abcdefghij @user_abcde @user_abcd @user_ab @user_abcdefghij Avrà brodaglia nel sangue ma anche le palle per scrivere qui usando il suo nome. Come me. Tu nn hai ne brodaglia ne palle. Scusami ma preferisco fare l'uomo che la che la checca isterica 😊 e avere avuto la palle di farmi un vaccino. Sei solo un cacasotto!,1,"Il tweet contiene odio omotransfobico perché utilizza il termine ""checca isterica"" in modo dispregiativo per insultare l'interlocutore, associando l'omosessualità a caratteristiche negative come l'isteria e la mancanza di coraggio."
5825,@user_abcde MA DA UNO CHE TIFA UNA SQUADRA I CUI TIFOSI VANNO IN GIRO COSI MA CHE CAZZO DI SONDAGGIO VUOI FARE SIETE RIDICOLI.... Checca....rina checca la nova pupina ...... [URL],1,"Il tweet contiene odio omotransfobico perché utilizza l'appellativo ""checca"" in tono dispregiativo per insultare l'interlocutore."
5826,@user_abcd checca variopinta ma lei è il MESSIA,1,"Il tweet contiene odio omotransfobico perché utilizza il termine ""checca"" in modo dispregiativo."
5827,questo ricchione deviato mentale schifoso si prende il privilegio di dire la sua sulle persone NORMALI? [URL],1,"Il tweet contiene odio omotransfobico perché utilizza termini dispregiativi e offensivi come ""ricchione"" e ""deviato mentale"" per attaccare una persona, insinuando che la sua omosessualità la renda inferiore o anormale."
5828,giuro torno a parlare di lesbiche in giornata ma al momento sono incazzata con il pelato inglese e sembra una minchiata ma io davvero gli voglio strappare gli ultimi capelli che gli sono rimasti,0,
5829,@user_abcdef non fare il ricchione di primo mattino che non tieni più il fisico,1,"Il tweet contiene odio omotransfobico perché utilizza il termine ""ricchione"" in modo dispregiativo per insultare o sminuire qualcuno."
5830,"Frammenti dal Tizio (sui 40) dell'ombrellone vicino, in una conversazione urlata: ci sono sempre stati- si sapeva - discreto - femminielli - ora con l'orgoglio (ripetuto varie volte con + spregio) - ma che orgoglio - esagerazione. M AN T E N E T E M I",1,"Il tweet contiene odio omotransfobico perché riporta un discorso in cui si esprime disprezzo e fastidio verso l'orgoglio LGBTQIA+, usando un tono spregiativo e la parola ""femminielli"" in un contesto negativo."
5831,"@user_abcdefg @user_abcdef Lo stadio di Salerno 60k tifosi non li accoglie. Detto questo, per me puoi fare anche il femminiello, non mi cambierebbe nulla. Il problema è come reagisci, non chi sei, non quello che fai, né da dove vieni. Il problema lo hai tu con le tue radici.",0,
5832,@user_abcdefghij @user_abcde ti taggo non posso ? Mi hai rotto i timpani con sta canzone in un audio di 8 minuti e mi dici maru ma che fai allora ficcati un diot nel culo,0,
5833,@user_abc @user_abcdefg @user_abcdefghij @user_abcdefghij Disse il succhiacazzi capitalisti :),0,
5834,@user_abcdefghi @user_abcdef @user_abcdefghi @user_ab @user_ab EHEH STAVO CORRENDO E EHEH CREDO DI ESSERMI FATTO UN PO DI EHEH CHÈCCA ADDOSSO EHEH,1,"Il tweet contiene odio omotransfobico perché utilizza il termine ""chècca"" in modo dispregiativo, implicando che essersela fatta addosso sia qualcosa di negativo e associabile a un'identità LGBTQIA+."
5835,Asia e Checca avete rotto il cazzo,0,
5836,PERCHÉ DOVREBBE USCIRE UNA COSA DEL GENERE A ME POI LESBICA BAMBINOFOBICA,0,
5837,@user_abc @user_abcdefgh scrivill col pubblico se hai coraggio culattone,1,"Il tweet contiene odio omotransfobico perché usa l'appellativo ""culattone"" in tono dispregiativo."
5838,@user_abcdef Sono escluse: - le Donne; - gli Eterosessuali; - le Lesbiche; - i Gay; - gli Antifascisti; - gli Invasori dalla pelle Nera; - casomai fossero rimasti i Partigiani/e; - i Cani(!); - e quant’altro non menzionato; POSSONO ACCEDERE SOLO CHI DI RAZZA PURA E CHI LO HA DURO🤯,,"Il tweet contiene odio omotransfobico perché include ""le Lesbiche"" e ""i Gay"" in una lista di categorie escluse e considerate negativamente, accostandole a ""invasori dalla pelle nera"" e altri termini dispregiativi, suggerendo un'associazione negativa e discriminatoria."
5839,"Per la Cirinnà i suoi temi sono i gay , meglio conosciuti a Roma come frosci ,le lesbiche i trans i trasgender gli omo senza coglioni , e purtroppo nel collegio che gli hanno assegnato c'è ne sono ben pochi. Sono quasi tutti lavoratori operai e gente che si fa un mazzo tanto 🖕 [URL]",1,"Il tweet contiene odio omotransfobico perché utilizza il termine ""frosci"", un appellativo dispregiativo per riferirsi agli omosessuali, e suggerisce che la presenza di persone LGBTQIA+ nel collegio elettorale sia un problema."
5840,@user_abcdefg esatto! e spesso saffica viene percepito come solo l’equivalente di lesbica,0,
5841,"perché a voi purtroppo delle donne e delle lesbiche…non frega nulla. preferite scatenare un drama assurdo dando della transfobica ad una ragazza che non vi ha fatto niente solo perché ne avete voglia. sicuramente a voi non importa nulla nemmeno delle persone trans, vi piace +",0,
5842,Le mele marce che ci sono in sto Fandom e non solo... Mi avete rotto il cazzo in modo che non vi dico avete il culo al posto del cervello??,0,
5843,@user_abcdefghi vado a mangiarla con la mia amica lesbica che ha dubbi sulla sua identità di genere vuoi unirti,0,
5844,streghe saffiche aiutatemi x favore aiutate una povera lesbica sfigata…….. [URL],0,
5845,@user_abcd Noi dicevamo 'ricchione' ma il senso é quello: correre!,1,"Il tweet contiene odio omotransfobico perché utilizza il termine ""ricchione"", un insulto omofobico, anche se in apparenza decontestualizzato."
5846,"@user_abc Questo cialtrone è prete quanto lo sono io! Ma voi pidioti, fate finta che lo sia, ed esaltate il fatto che sposi pederasti e lesbiche! Conosco un contadino che sposa le mucche e i maiali, e anche lui si fa chiamare don Gaspare! Vogliamo parlare anche di lui?",1,"Il tweet contiene odio omotransfobico perché utilizza il termine ""pederasti"" in modo dispregiativo e accostandolo a ""lesbiche"" in un contesto di critica e derisione verso un prete, implicando che sposare persone omosessuali sia qualcosa di anormale o scandaloso."
5847,Coppie lesbiche essere tipo : si lei è quella brutta della coppia ci piace la figa,1,"Il tweet contiene odio omotransfobico perché stereotipizza in modo denigratorio le coppie lesbiche, riducendole a una dinamica basata sull'attrazione sessuale e sull'aspetto fisico, con un implicito giudizio negativo."
5848,@user_abcd Davvero questo vezzo di usare parole straniere ce lo dovremmo togliere. Possiamo dire checca frocio pederasta invertito culattone e decine di altre versioni dialettali. E' stato bello stare su Twitter.,1,"Il tweet contiene odio omotransfobico perché propone una lista di termini dispregiativi e offensivi nei confronti delle persone LGBTQIA+ come alternative a parole straniere, implicitamente legittimandone l'uso."
5849,"IL PIANETA E SOPRATTUTTO LA NOSTRA ITALIA HANNO UN GROSSO PROBLEMA:ISRAELE ED I SUOI PORTABORSE ED IL PROBLEMA NON E' UNA COSETTA DA NIENTE. IN PARALLELO... SE MANDI AL GOVERNO NDRNGHETISTI/E, MAFIOSI/E, CORROTTI/E, DONNINE E FEMMINIELLI, MI DICI CHE CAZZO TI ASPETTI DI BUONO? [URL]",1,"Il tweet contiene odio omotransfobico perché utilizza il termine ""femminielli"" in un elenco di categorie negative (ndranghetisti, mafiosi, corrotti, donnine), suggerendo che l'identità di genere di queste persone sia un problema o una caratteristica negativa."
5850,Il moderno mi sembra un frocio urone e busone. [URL],1,"Il tweet contiene odio omotransfobico perché utilizza termini dispregiativi come ""frocio"" associati a caratteristiche negative (""urone e busone"") per insultare il ""moderno""."
5851,"Questa è stesso genere di quella che ha comperato il figlio per cortispondenza. Avendo una madre lesbica immaginiamo l'educazione ricevuta. Putin non apprezza LGTB per cui lei,come madama von der Leyen,lo odia per questo. Le sorti del mondo in mano a isteriche di questa fatta [URL]",1,"Il tweet contiene odio omotransfobico perché il fatto di avere una madre lesbica viene associato a una cattiva educazione, insinuando un pregiudizio negativo sull'educazione impartita da persone dello stesso sesso."
5852,@user_abcdef Ma che vuoi brutto ricchione geloso,1,"Il tweet contiene odio omotransfobico perché utilizza l'appellativo ""ricchione"" in modo dispregiativo e offensivo."
5853,@user_abcdefghij MA POI “SEMBRA LESBICA” LIKE NO ANTONIETTA MAREMMA LADRA,0,
5854,"@user_abcd Pensa , prima di diceva ricchione...",1,"Il tweet contiene odio omotransfobico perché utilizza il termine ""ricchione"", un insulto omofobico, per riferirsi a persone omosessuali."
5855,"@user_abcdefg @user_abcde @user_abcde Tranquillo Elia, brutto frocio di merda ricchione rottoinculo culattone untore di AIDS e Monkeypox, io difendo il free speech 👍",1,"Il tweet contiene odio omotransfobico perché utilizza una serie di appellativi (“frocio”, “ricchione”, “culattone”) e insulti (“rottoinculo”, “untore di AIDS e Monkeypox”) esplicitamente diretti a denigrare persone LGBTQIA+."
5856,"@user_abcd Una volta si diceva ""Frocio, ricchione o culattone"", sono scandalizzato pure io da questa moda dei neologismi, sarebbe opportuno innanzitutto imparare ed usare correttamente la nostra lingua!",1,"Il tweet contiene odio omotransfobico perché riporta una lista di insulti omofobi (frocio, ricchione, culattone) e, pur fingendo di criticare i neologismi, contribuisce a diffondere e normalizzare l'uso di tali termini offensivi."
5857,@user_abcde Solo un idiota può osannare quella checca isterica,1,"Il tweet contiene odio omotransfobico perché utilizza il termine dispregiativo ""checca"" per insultare una persona."
5858,@user_abcdefghi @user_abcdefgh Per la salvaguardia degli uccelli appoggiato da micron e dal femminiello canadese,1,"Il tweet contiene odio omotransfobico perché utilizza il termine ""femminiello"" in maniera dispregiativa, accostandolo a figure politiche in modo denigratorio."
